Filing Date,Document Type,Filed By,Description
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346847155""><span style=""color:blue""><u>COMMENTS</u></span></a>",City and County of San Francisco,"Reply Comments on Sections 6, 11.1, and 11.2 of the Draft Transportation Electrification Framework"
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346233171""><span style=""color:blue""><u>COMMENTS</u></span></a>","ELECTRIFY AMERICA, LLC","Reply Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346214804""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,"Reply Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346216935""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,"Reply Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346234510""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,"Reply Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346822174""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALIFORNIA LARGE ENERGY CONSUMERS ASSOCIATION,"Reply Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346698063""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Greenlining Institute,"Reply Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346216934""><span style=""color:blue""><u>COMMENTS</u></span></a>",GRID Alternatives,"Reply Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346259738""><span style=""color:blue""><u>COMMENTS</u></span></a>","Union of Concerned Scientists,Center for Biological Diversity,Center for Community Action and Environmental Justice,East Yard Communities for Environmental Justice,Sierra Club","Joint Reply Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346234513""><span style=""color:blue""><u>COMMENTS</u></span></a>","National Diversity Coalition,National Asian American Coalition","Reply Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"September 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346234386""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,"Reply Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"September 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346233128""><span style=""color:blue""><u>COMMENTS</u></span></a>",CLEAN ENERGY,Reply Comments to Parties’ Opening Comments on Staff Proposal for Draft Transportation Electrification Framework (Section 8)
"September 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345925980""><span style=""color:blue""><u>MOTION</u></span></a>",Clean Power Alliance of Southern California,Motion for Party Status of Clean Power Alliance of Southern California
"August 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345927049""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply Comments on ALJ Ruling Seeking Party Comments on Issues Related to Vehicle-Grid Integration
"August 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345927281""><span style=""color:blue""><u>COMMENTS</u></span></a>","Tesla, Inc.",Reply Comments on Ruling Seeking Party Comment on Vehicle-Grid Integration Issues
"August 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345927275""><span style=""color:blue""><u>COMMENTS</u></span></a>",Plug In America,Reply Comments on E-mail Ruling Seeking Party Comments on Vehicle-Grid Integration Issues
"August 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345926619""><span style=""color:blue""><u>COMMENTS</u></span></a>","Vehicle-Grid Integration Council,Enel X North America, Inc.,Advanced Energy Economy,California Energy Storage Alliance,ChargePoint, Inc.,Environmental Defense Fund,Greenlots,Natural Resources Defense Council,Siemens",Reply Comments on ALJ Ruling Seeking Party Comment on Vehicle-Grid Integration Issues
"August 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346698111""><span style=""color:blue""><u>COMMENTS</u></span></a>",Fermata LLC,Reply Comments on Vehicle-Grid Integration Issues
"August 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345926620""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,"Reply Comments in Response to the July 20, 2020 Ruling of ALJ Patrick Doherty"
"August 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345925724""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Reply Comments on E-mail Ruling Seeking Party Comments on Vehicle-Grid Integration Issues
"August 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345926727""><span style=""color:blue""><u>COMMENTS</u></span></a>",Union of Concerned Scientists,Reply Comments on Administrative Law Judge Ruling Seeking Party Comment on Vehicle-Grid Integration Issues
"August 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345925957""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,"Reply Comments in Response to the July 20, 2020 Ruling of ALJ Patrick Doherty Seeking Input on Vehicle-Grid Integration Issues"
"August 28, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345927256""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Administrative Law Judge Ruling Seeking Party Comments on Vehicle-Grid Integration Issues
"August 25, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345507117""><span style=""color:blue""><u>MOTION</u></span></a>","Fermata, LLC","Motion for Party Status of Fermata, LLC"
"August 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345416730""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/RECHTSCHAFFEN/CPUC,"Proposed Decision Clarifying Status of Electric Vehicle Charging Service Providers as Public Utilities. Opening Comments, which shall not exceed 15 pages, are due on September 13, 2020. Reply Comments, which shall not exceed 5 pages, are due 5 days after the last day for filing Opening Comments."
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345384345""><span style=""color:blue""><u>COMMENTS</u></span></a>",Tesla,"Comments on Administrative Law Judge’s Ruling (Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345551699""><span style=""color:blue""><u>COMMENTS</u></span></a>","Peninsula Clean Energy Authority,Redwood Coast Energy Authority,East Bay Community Energy,City of San Jose,Marin Clean Energy,Silicon Valley Clean Energy,Sonoma Clean Power","Comments on Sections 6, 11.1, and 11.2 of the Draft Transportation Electrification Framework."
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345698050""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy,"Comments on Administrative Law Judge’s Ruling (TEF Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345762046""><span style=""color:blue""><u>COMMENTS</u></span></a>",BNSF Railway,"Opening Comments on Administrative Law Judge’s Ruling (TEF Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345591092""><span style=""color:blue""><u>COMMENTS</u></span></a>","National Asian American Coalition,National Diversity Coalition","OPENING COMMENTS OF THE NATIONAL DIVERSITY COALITION ON SECTIONS 6, 11.1 and 11.2 OF THE ENERGY DIVISION’S DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345927011""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/TRIMMING/CPUC,Opening Comments on Sections 6 and 11 of the Energy Division’s Draft Transportation Electrification Framework
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345416803""><span style=""color:blue""><u>COMMENTS</u></span></a>",Plug In America,Comments on Administrative Law Judge’s Ruling (TEF Section 11.2)
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345416795""><span style=""color:blue""><u>COMMENTS</u></span></a>","ELECTRIFY AMERICA, LLC","Comments on Administrative Law Judge’s Ruling (TEF Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345508169""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"SOUTHERN CALIFORNIA EDISON COMPANY'S (U 338-E) OPENING COMMENTSON EQUITY, VGI, AND ME&O (SECTIONS 6, 11.1, AND 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345507152""><span style=""color:blue""><u>COMMENTS</u></span></a>",Advanced Energy Economy,"ADVANCED ENERGY ECONOMY’S COMMENTS ON ADMINISTRATIVE LAW JUDGE’S RULING ADDING STAFF PROPOSAL FOR A DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK TO THE RECORD AND INVITING PARTY COMMENTS (SECTION 6, 11.1 AND 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345698018""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,"OPENING COMMENTS OF PACIFIC GAS AND ELECTRIC COMPANY (U 39 E)ON DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK SECTIONS 6, 11.1 AND 11.2"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=346259734""><span style=""color:blue""><u>COMMENTS</u></span></a>","Green Power Institute,Community Environmental Council","Opening Comments on Transportation Electrification Framework (Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345762049""><span style=""color:blue""><u>COMMENTS</u></span></a>","Union of Concerned Scientists,Center for Biological Diversity,Center for Community Action and Environmental Justice,East Yard Communities for Environmental Justice,Sierra Club","Joint Comments on Administrative Law Judge’s Ruling (TEF Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345698044""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,"Opening Comments on Administrative Law Judge’s Ruling (TEF Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345762048""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALSTART,Opening Comments on Administrative Law Judge’s Ruling (TEF Section 11)
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345416794""><span style=""color:blue""><u>COMMENTS</u></span></a>","Natural Resources Defense Council,The Coalition of California Utility Employees,EVBox Inc.,Siemens,Plug In America,Greenlots,Enel X North America, Inc.","Opening Comments on Administrative Law Judge’s Ruling (TEF Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345927247""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Association of Governments,"Opening Comments on Sections 6, 11.1, 11.2, of the Draft Transportation Electrification Framework"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345507159""><span style=""color:blue""><u>COMMENTS</u></span></a>",GRID Alternatives,Opening Comments on Administrative Law Judge’s Ruling (TEF Sections 6 and 11.2)
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345591089""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,"OPENING COMMENTS OF SMALL BUSINESS UTILITY ADVOCATES ON SECTIONS 6, 11.1 AND 11.2 OF THE DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345416804""><span style=""color:blue""><u>COMMENTS</u></span></a>","Bear Valley Electric Service,PacifiCorp,Liberty Utilities (CalPeco Electric) LLC",Joint Opening Comments on Administrative Law Judge’s Ruling (TEF Section 11.2)
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345698030""><span style=""color:blue""><u>COMMENTS</u></span></a>",CLEAN ENERGY FUELS,Opening Comments on Administrative Law Judge’s Ruling (TEF Sections 6 and 11.2)
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345508172""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,"Opening Comments on Administrative Law Judge’s Ruling (TEF Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345551693""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Greenlining Institute,Opening Comments on Administrative Law Judge’s Ruling (TEF Section 6)
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345507166""><span style=""color:blue""><u>COMMENTS</u></span></a>","ChargePoint, Inc.","Comments on Administrative Law Judge’s Ruling (TEF Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345551687""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,"Comments on Administrative Law Judge’s Ruling (TEF Sections 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345507149""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,"COMMENTS OF ENVIRONMENTAL DEFENSE FUND ON TRANSPORTATION ELECTRIFICATION FRAMEWORK STAFF PROPOSAL (SECTIONS 6, 11.1, and 11.2)"
"August 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345698047""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,"Comments on Administrative Law Judge’s Ruling (TEF Sections 6, 11.1, and 11.2)"
"August 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345150363""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-Mail Ruling resetting procedural schedule to continue the development of a Plug-In Electric Vehicle Submetering Protocol.
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345380362""><span style=""color:blue""><u>COMMENTS</u></span></a>",PacifiCorp,Comments on Administrative Law Judge’s Ruling
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345377812""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Opening Comments on Administrative Law Judge’s Ruling
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345388823""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening Comments on Administrative Law Judge’s Ruling
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345926992""><span style=""color:blue""><u>COMMENTS</u></span></a>",Union of Concerned Scientists,Opening Comments on Administrative Law Judge Ruling Seeking Party Comment on Vehicle-Grid Integration Issues
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345385003""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Opening Comments on Administrative Law Judge’s Ruling
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345388023""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Opening Comments on Administrative Law Judge’s Ruling
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345925682""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/TRIMMING/CPUC,Opening Comments on Vehicle-Grid Integration Issues and the Vehicle-Grid Integration Working Group Final Report
"August 17, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345925561""><span style=""color:blue""><u>COMMENTS</u></span></a>","Vehicle-Grid Integration Council,Enel X North America, Inc.,Advanced Energy Economy,California Energy Storage Alliance,ChargePoint, Inc.,Environmental Defense Fund,Greenlots,Natural Resources Defense Council,Siemens",Comments on E-mail Ruling Seeking Party Comment on Vehicle-Grid Integration Issues
"August 10, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345150182""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,E-mail Ruling Entering into the Record the Energy Division Staff Proposal on Vehicle-Grid Integration Issues
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344841564""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/TRIMMING/CPUC,Reply Comments on Sections 7 and 8 of the Energy Division’s Draft Transportation Electrification Framework
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345507098""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,REPLY COMMENTS ON THE TRANSPORTATION ELECTRIFICATION FRAMEWORK (SECTIONS 7 AND 8)
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=345380405""><span style=""color:blue""><u>COMMENTS</u></span></a>",National Diversity Coalition,REPLY COMMENTS ON SECTIONS 7 AND 8 OF THE ENERGY DIVISION’S DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344805210""><span style=""color:blue""><u>COMMENTS</u></span></a>",EVgo Services LLC,"Reply Comments on Safety, Technology, and Standards (Transportation Electrification Framework Section 7 & 8)"
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344841572""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Sections 7 and 8 of the Transportation Electrification Framework
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344843784""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,Reply Comments on the Energy Division Staff Proposal for a Draft Transportation Electrification Framework – Section 7 Safety
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344807010""><span style=""color:blue""><u>COMMENTS</u></span></a>","Enel X North America, Inc.,Nuvve Corporation","Reply Comments on Draft Transportation Electrification Framework Pertaining to Safety, Technology, and Standards "
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344805999""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,Reply Comments on Sections 7 and 8 of the Transportation Electrification Framework
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344809743""><span style=""color:blue""><u>COMMENTS</u></span></a>",Greenlots,"Reply Comments on the Energy Division Staff Proposal for a Draft Transportation Electrification Framework (Sections 8, Technology and Standards)"
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344850957""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Reply Comments on Sections 7 and 8 of the Draft Transportation Electrification Framework
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344809774""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,Reply comments on Section 8 of the Energy Division Staff Proposal for a Transportation Electrification Framework.
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344850972""><span style=""color:blue""><u>COMMENTS</u></span></a>","ChargePoint, Inc.",Reply Comments on Sections 7 and 8 of the Transportation Electrification Framework
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344841575""><span style=""color:blue""><u>COMMENTS</u></span></a>",PacifiCorp,Reply Comments on Sections 7 and 8 of the Transportation Electrification Framework
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344843793""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply Comments on Sections 7 and 8 of the Transportation Electrification Framework
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344841556""><span style=""color:blue""><u>COMMENTS</u></span></a>",BNSF Railway,"Reply Comments on Sections 7 and 8 (Safety, Technology, and Standards) of the Transportation Electrification Framework"
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344801975""><span style=""color:blue""><u>COMMENTS</u></span></a>",Advanced Energy Economy,Reply Comments on Administrative Law Judge’s Ruling Adding Staff Proposal for a Draft Transportation Electrification Framework to the Record and Inviting Party Comments (Section 7 and 8)
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344809757""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Reply Comments on Sections 7 and 8 of the Transportation Electrification Framework
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344841571""><span style=""color:blue""><u>COMMENTS</u></span></a>",Tesla,Reply Comments on Sections 7 and 8 of the Transportation Electrification Framework
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344801978""><span style=""color:blue""><u>COMMENTS</u></span></a>","Natural Resources Defense Council,The Coalition of California Utility Employees,EVBox Inc.,Siemens,Alliance for Automotive Innovation",Reply Comments on Sections 7 and 8 of the Transportation Electrification Framework
"August 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344843791""><span style=""color:blue""><u>COMMENTS</u></span></a>","ELECTRIFY AMERICA, LLC",Reply Comments on Sections 7 and 8 of the Transportation Electrification Framework
"August 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344182439""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,"Email Ruling Resetting Procedural Schedule for Comments on Transportation Electrification Framework Sections. This email ruling modifies the procedural schedule of this proceeding. The new schedule adopted in this email ruling supersedes the procedural schedules previously adopted in rulings of February 3, 2020, February, 10, 2020, February 14, 2020, and March 24, 2020. All other elements of the February 3, 2020 ruling continue to apply."
"July 30, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344124046""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-Mail Ruling granting motion for party status of Clean Energy.
"July 29, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344085063""><span style=""color:blue""><u>MOTION</u></span></a>",CLEAN ENERGY,Motion to Become a Party of Clean Energy
"July 20, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344032818""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,E-Mail Ruling seeking party comment on vehicle-grid integration issues. Opening comments (35 pages) due by 8/17/20; reply comments (20 pages) due by 8/31/20.
"July 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343624901""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,RESPONSE TO MOTION FOR CLARIFICATION AND OTHER RELIEF REGARDING DECISION 10-07-044
"July 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343886437""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,"Response to CALSTART, AMPLY Power, Inc., ChargePoint, Inc., Daimler Trucks North America LLC, Greenlots, Tesla, Inc., Trillium USA, and Volvo Group North America Motion for Clarification and Other Relief as Appropriate Regarding Decision 10-07-044."
"July 15, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343624926""><span style=""color:blue""><u>COMMENTS</u></span></a>","Southern California Edison Company,Pacific Gas and Electric Company,San Diego Gas & Electric Company",JOINT REPLY COMMENTS IN RESPONSE TO POST-WORKSHOP COMMENTS ON THE DRAFT REVISED STRAWMAN FOR PLUG-IN EVSMP
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343649511""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,Comments on the Energy Division Staff Proposal for a Draft Transportation Electrification Framework – Section 7 Safety.
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343621554""><span style=""color:blue""><u>COMMENTS</u></span></a>","ChargePoint, Inc.",Comments on Staff Proposal for Draft Transportation Electrification Framework (Sections 7 and 8).
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343767366""><span style=""color:blue""><u>COMMENTS</u></span></a>",EVBox North America Inc.,"Opening comments on Sections 7 and 8 (Safety, Technology, and Standards) of the Transportation Electrification Framework."
